city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Dushanbe,TJ,68.7797,38.5577,30.63,29.36,30.63,30.63,1010,30,1010,900,10000,0.97,153,1.5,70,Clouds,broken clouds,04d,18000
Astana,KZ,71.446,51.1801,27.7,27.41,27.7,27.7,1013,40,1013,972,10000,2.05,357,1.51,83,Clouds,broken clouds,04d,18000
Yerevan,AM,44.5136,40.1811,22.08,21.57,22.08,22.08,1017,47,1017,896,10000,0.47,283,1.66,6,Clear,clear sky,01d,14400
Baku,AZ,49.892,40.3777,25.14,25.2,25.14,25.14,1018,57,1018,1017,10000,3.45,192,3.21,7,Clear,clear sky,01d,14400
Tbilisi,GE,44.8337,41.6941,22.26,22.19,22.26,22.26,1020,63,1020,951,10000,1.96,326,2.27,0,Clear,clear sky,01d,14400
Minsk,BY,27.5667,53.9,10.17,9.67,10.17,10.17,1011,93,1011,984,10000,5.13,265,10.25,95,Clouds,overcast clouds,04d,10800
Kyiv,UA,30.5167,50.4333,15.4,15.06,15.4,15.4,1015,79,1015,999,10000,0.45,27,0.45,28,Clouds,scattered clouds,03d,10800
Chisinau,MD,28.8575,47.0056,22.18,22.07,22.18,22.18,1018,62,1018,1002,10000,2.83,229,5.96,33,Clouds,scattered clouds,03d,10800
Vilnius,LT,25.2798,54.6892,11.34,10.98,11.2,11.51,1009,94,1009,992,10000,1.34,292,4.02,100,Clouds,overcast clouds,04d,10800
Riga,LV,24.0833,57.0,13.35,13.01,13.35,13.35,1006,87,1006,1006,10000,5.58,290,9.51,100,Clouds,overcast clouds,04d,10800
Tallinn,EE,24.7535,59.437,14.09,13.67,14.09,14.09,1002,81,1002,999,10000,7.21,286,11.78,100,Clouds,overcast clouds,04d,10800
Reykjavik,IS,-21.8954,64.1355,8.26,5.74,8.26,8.26,1005,61,1005,992,10000,4.26,40,5.66,94,Clouds,overcast clouds,04d,0
Nuuk,GL,-51.7216,64.1835,2.71,0.02,2.71,2.71,1022,100,1022,1020,10000,2.68,210,,100,Clouds,overcast clouds,04d,-3600
Thimphu,BT,89.6419,27.4661,22.02,21.53,22.02,22.02,1008,48,1008,703,10000,2.45,125,2.43,6,Clear,clear sky,01d,21600
Male,MV,73.5089,4.1748,27.7,30.96,27.7,27.7,1014,77,1014,1014,10000,6.45,274,7.06,100,Clouds,overcast clouds,04d,18000
