city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Dushanbe,TJ,68.7797,38.5577,28.98,27.98,28.98,28.98,1007,32,1007,898,10000,1.44,90,2.24,26,Clouds,scattered clouds,03d,18000
Astana,KZ,71.446,51.1801,25.09,24.8,25.09,25.09,1009,44,1009,969,10000,0.37,311,0.31,9,Clear,clear sky,01d,18000
Yerevan,AM,44.5136,40.1811,17.06,16.39,17.06,17.06,1016,60,1016,895,10000,1.59,46,2.57,1,Clear,clear sky,01d,14400
Baku,AZ,49.892,40.3777,23.04,23.04,23.04,23.04,1017,63,1017,1016,10000,1.43,332,2.36,7,Clear,clear sky,01d,14400
Tbilisi,GE,44.8337,41.6941,17.21,17.02,17.21,17.21,1019,78,1019,950,10000,2.48,320,3.27,14,Clouds,few clouds,02d,14400
Minsk,BY,27.5667,53.9,9.65,6.91,9.65,9.65,1006,94,1006,979,10000,5.68,235,11.27,86,Clouds,overcast clouds,04d,10800
Kyiv,UA,30.5167,50.4333,12.07,11.6,12.07,12.07,1013,87,1013,996,10000,3.29,245,10.19,2,Clear,clear sky,01d,10800
Chisinau,MD,28.8575,47.0056,12.74,12.21,12.74,12.74,1016,82,1016,1000,10000,1.0,224,0.92,1,Clear,clear sky,01d,10800
Vilnius,LT,25.2798,54.6892,11.09,10.74,10.96,11.34,1003,95,1003,985,10000,2.24,212,3.13,99,Clouds,overcast clouds,04d,10800
Riga,LV,24.0833,57.0,10.03,9.6,10.03,10.03,1001,96,1001,1000,10000,2.5,228,5.22,42,Clouds,scattered clouds,03d,10800
Tallinn,EE,24.7535,59.437,8.86,7.74,8.86,11.31,1000,99,1000,998,10000,2.15,139,3.43,7,Clear,clear sky,01d,10800
Reykjavik,IS,-21.8954,64.1355,8.38,6.59,8.38,8.38,1014,88,1014,1001,10000,2.96,310,3.02,100,Clouds,overcast clouds,04n,0
Nuuk,GL,-51.7216,64.1835,5.76,2.63,5.76,5.76,1014,77,1014,1013,10000,4.31,333,5.21,95,Clouds,overcast clouds,04n,-3600
Thimphu,BT,89.6419,27.4661,19.15,18.61,19.15,19.15,1011,57,1011,703,10000,1.77,120,1.56,11,Clouds,few clouds,02d,21600
Male,MV,73.5089,4.1748,27.38,30.15,27.38,27.38,1013,76,1013,1013,10000,6.33,277,6.67,96,Clouds,overcast clouds,04d,18000
