city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Dushanbe,TJ,68.7797,38.5577,30.66,28.91,30.66,30.66,1008,23,1008,899,10000,1.64,162,1.77,43,Clouds,scattered clouds,03d,18000
Astana,KZ,71.446,51.1801,26.95,26.35,26.95,26.95,1003,29,1003,963,10000,5.93,216,9.68,82,Clouds,broken clouds,04d,18000
Yerevan,AM,44.5136,40.1811,21.41,20.76,21.41,21.41,1012,44,1012,892,10000,0.44,307,1.98,0,Clear,clear sky,01d,14400
Baku,AZ,49.892,40.3777,24.76,24.65,24.76,24.76,1014,52,1014,1013,10000,3.15,250,3.43,83,Clouds,broken clouds,04d,14400
Tbilisi,GE,44.8337,41.6941,22.23,21.97,22.23,22.23,1015,56,1015,947,10000,2.53,316,4.44,0,Clear,clear sky,01d,14400
Minsk,BY,27.5667,53.9,20.52,20.43,20.52,20.52,1019,69,1019,993,10000,2.43,77,3.33,92,Clouds,overcast clouds,04d,10800
Kyiv,UA,30.5167,50.4333,23.73,24.17,21.45,23.73,1018,77,1018,1003,10000,1.24,91,1.55,3,Clear,clear sky,01d,10800
Chisinau,MD,28.8575,47.0056,26.46,26.46,26.46,26.46,1016,71,1016,1002,10000,4.33,33,5.9,0,Clear,clear sky,01d,10800
Vilnius,LT,25.2798,54.6892,22.2,22.25,21.34,22.31,1018,68,1018,1000,10000,0.89,59,3.13,77,Clouds,broken clouds,04d,10800
Riga,LV,24.0833,57.0,19.46,19.58,19.46,19.46,1019,81,1019,1019,10000,0.71,320,0.67,66,Clouds,broken clouds,04d,10800
Tallinn,EE,24.7535,59.437,18.3,18.74,18.3,18.3,1019,98,1019,1016,10000,1.86,56,2.06,86,Clouds,overcast clouds,04d,10800
Reykjavik,IS,-21.8954,64.1355,9.05,5.76,9.05,9.05,1008,89,1008,995,10000,6.87,192,9.71,99,Clouds,overcast clouds,04d,0
Nuuk,GL,-51.7216,64.1835,2.71,0.44,2.71,2.71,1006,93,1006,1005,10000,2.24,200,,95,Clouds,overcast clouds,04n,-3600
Thimphu,BT,89.6419,27.4661,21.33,21.11,21.33,21.33,1007,61,1007,702,10000,2.24,124,1.95,53,Clouds,broken clouds,04d,21600
Male,MV,73.5089,4.1748,28.01,31.38,28.01,28.01,1013,75,1013,1013,10000,4.95,254,5.51,50,Clouds,scattered clouds,03d,18000
