city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Macau,MO,113.5461,22.2006,28.55,34.1,28.55,28.55,1007,83,1007,1004,10000.0,6.92,169,9.43,71,Rain,light rain,10d,28800
Bishkek,KG,74.59,42.87,29.33,27.98,29.33,29.33,1007,27,1007,910,10000.0,0.8,39,1.41,0,Clear,clear sky,01d,21600
Tashkent,UZ,69.2163,41.2646,30.44,28.68,30.44,30.44,1005,22,1005,957,10000.0,2.39,145,2.97,0,Clear,clear sky,01d,18000
Ashgabat,TM,58.3833,37.95,33.6,31.28,33.6,33.6,1008,16,1008,964,10000.0,0.66,69,0.68,0,Clear,clear sky,01d,18000
Dushanbe,TJ,68.7797,38.5577,29.13,27.62,29.13,29.13,1005,22,1005,896,10000.0,1.1,122,1.2,0,Clear,clear sky,01d,18000
Astana,KZ,71.446,51.1801,24.36,24.34,24.36,24.36,1013,57,1013,972,10000.0,4.72,53,6.71,39,Clouds,scattered clouds,03d,18000
Yerevan,AM,44.5136,40.1811,18.28,18.07,18.28,18.28,1010,73,1010,889,10000.0,1.41,67,1.78,13,Clouds,few clouds,02d,14400
Baku,AZ,49.892,40.3777,23.9,24.23,23.9,23.9,1010,72,1010,1009,10000.0,11.22,354,13.77,13,Clouds,few clouds,02d,14400
Tbilisi,GE,44.8337,41.6941,18.46,18.84,18.46,18.46,1012,95,1012,944,5340.0,2.43,313,3.75,100,Clouds,overcast clouds,04d,14400
Minsk,BY,27.5667,53.9,13.46,13.42,13.46,13.46,996,98,996,970,4710.0,6.47,206,13.05,100,Clouds,overcast clouds,04d,10800
Kyiv,UA,30.5167,50.4333,17.07,17.29,17.07,19.23,1006,94,1006,990,10000.0,3.46,220,11.39,100,Clouds,overcast clouds,04d,10800
Chisinau,MD,28.8575,47.0056,18.29,18.19,18.29,18.29,1010,77,1010,994,10000.0,1.66,242,1.64,100,Clouds,overcast clouds,04d,10800
Vilnius,LT,25.2798,54.6892,12.2,11.88,11.9,12.31,994,92,994,977,10000.0,1.79,203,4.47,100,Clouds,overcast clouds,04d,10800
Riga,LV,24.0833,57.0,13.35,13.3,13.35,13.35,990,98,990,990,10000.0,0.45,244,0.89,100,Clouds,overcast clouds,04d,10800
Tallinn,EE,24.7535,59.437,12.75,12.61,12.75,12.98,995,97,995,992,10000.0,4.38,95,7.97,100,Clouds,overcast clouds,04d,10800
Reykjavik,IS,-21.8954,64.1355,11.01,10.57,11.01,11.01,1002,92,1002,990,10000.0,4.27,177,7.37,100,Clouds,overcast clouds,04n,0
Nuuk,GL,-51.7216,64.1835,6.36,4.66,6.36,6.36,1001,77,1001,999,10000.0,2.32,308,2.41,0,Clear,clear sky,01n,-3600
Thimphu,BT,89.6419,27.4661,14.52,14.59,14.52,14.52,1010,98,1010,702,10000.0,0.22,188,0.45,100,Clouds,overcast clouds,04d,21600
Male,MV,73.5089,4.1748,28.27,32.78,28.27,28.27,1013,80,1013,1013,10000.0,5.89,307,7.04,90,Clouds,overcast clouds,04d,18000
