city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Lucknow,IN,80.9167,26.85,38.61,38.84,38.61,38.61,1003,25,1003,989,10000.0,4.42,320,6.19,12,Clouds,few clouds,02d,19800
Macau,MO,113.5461,22.2006,28.65,33.4,28.65,28.65,1010,78,1010,1007,10000.0,7.19,203,9.36,100,Clouds,overcast clouds,04d,28800
Bishkek,KG,74.59,42.87,22.67,22.38,22.67,22.67,1014,53,1014,915,10000.0,5.45,100,7.78,100,Clouds,overcast clouds,04d,21600
Tashkent,UZ,69.2163,41.2646,25.69,25.7,25.69,25.69,1011,53,1011,963,10000.0,0.7,87,0.64,18,Clouds,few clouds,02d,18000
Ashgabat,TM,58.3833,37.95,33.29,31.16,33.29,33.29,1012,19,1012,968,10000.0,1.63,121,2.48,0,Clear,clear sky,01d,18000
Dushanbe,TJ,68.7797,38.5577,23.52,23.23,23.52,23.52,1013,50,1013,902,10000.0,1.29,113,1.54,88,Clouds,overcast clouds,04d,18000
Astana,KZ,71.446,51.1801,24.51,24.03,24.51,24.51,1017,39,1017,975,10000.0,3.61,52,4.9,100,Clouds,overcast clouds,04d,18000
Yerevan,AM,44.5136,40.1811,20.97,20.45,20.97,20.97,1012,51,1012,892,10000.0,2.08,41,3.03,1,Clear,clear sky,01d,14400
Baku,AZ,49.892,40.3777,26.16,26.16,26.16,26.16,1012,58,1012,1011,10000.0,3.82,349,4.36,4,Clear,clear sky,01d,14400
Tbilisi,GE,44.8337,41.6941,20.57,20.69,20.57,20.57,1014,77,1014,946,10000.0,2.22,322,2.73,25,Clouds,scattered clouds,03d,14400
Minsk,BY,27.5667,53.9,13.32,13.08,13.32,13.32,1022,91,1022,995,10000.0,2.26,332,3.02,10,Clear,clear sky,01d,10800
Kyiv,UA,30.5167,50.4333,16.35,16.26,16.35,16.35,1021,85,1021,1005,10000.0,2.22,356,4.78,76,Clouds,broken clouds,04d,10800
Chisinau,MD,28.8575,47.0056,16.63,16.52,16.63,16.63,1021,83,1021,1006,10000.0,1.57,343,1.62,2,Clear,clear sky,01d,10800
Vilnius,LT,25.2798,54.6892,12.2,11.96,11.34,12.31,1022,95,1022,1004,10000.0,1.1,235,1.04,3,Clear,clear sky,01d,10800
Riga,LV,24.0833,57.0,12.8,12.56,12.8,12.8,1022,93,1022,1021,10000.0,1.77,186,2.1,8,Clear,clear sky,01d,10800
Tallinn,EE,24.7535,59.437,12.75,12.51,10.76,12.75,1020,93,1020,1017,10000.0,2.88,207,5.2,73,Clouds,broken clouds,04d,10800
Reykjavik,IS,-21.8954,64.1355,9.78,9.12,9.78,9.78,999,73,999,986,10000.0,1.79,108,4.02,100,Clouds,overcast clouds,04n,0
Nuuk,GL,-51.7216,64.1835,3.82,-1.38,3.82,3.82,1012,86,1012,1011,10000.0,8.05,200,,94,Clouds,overcast clouds,04n,-3600
Thimphu,BT,89.6419,27.4661,16.91,16.56,16.91,16.91,1011,73,1011,703,10000.0,1.23,139,1.5,59,Clouds,broken clouds,04d,21600
Male,MV,73.5089,4.1748,27.89,30.98,27.89,27.89,1013,74,1013,1013,10000.0,5.13,273,5.72,22,Clouds,few clouds,02d,18000
