city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Lucknow,IN,80.9167,26.85,33.46,38.53,33.46,33.46,998,54,998,984,5640.0,4.75,159,5.68,76,Clouds,broken clouds,04d,19800
Macau,MO,113.5461,22.2006,32.27,39.27,32.27,32.27,1005,72,1005,1002,10000.0,4.6,157,4.84,19,Clouds,few clouds,02d,28800
Bishkek,KG,74.59,42.87,31.59,30.26,31.59,31.59,1008,29,1008,911,10000.0,3.19,334,2.45,6,Clear,clear sky,01d,21600
Tashkent,UZ,69.2163,41.2646,36.62,34.35,36.62,36.62,1003,16,1003,956,10000.0,2.51,207,3.55,0,Clear,clear sky,01d,18000
Ashgabat,TM,58.3833,37.95,36.61,34.01,36.61,36.61,1007,13,1007,963,10000.0,0.8,345,2.28,0,Clear,clear sky,01d,18000
Dushanbe,TJ,68.7797,38.5577,35.92,33.5,35.92,35.92,1003,15,1003,895,10000.0,2.01,193,2.01,0,Clear,clear sky,01d,18000
Astana,KZ,71.446,51.1801,26.87,26.68,26.87,26.87,1018,38,1018,976,10000.0,5.66,64,6.02,0,Clear,clear sky,01d,18000
Yerevan,AM,44.5136,40.1811,22.68,22.31,22.68,22.68,1008,50,1008,889,10000.0,1.71,221,1.11,8,Clear,clear sky,01d,14400
Baku,AZ,49.892,40.3777,24.96,25.37,24.96,24.96,1010,71,1010,1009,10000.0,8.06,356,8.38,16,Clouds,few clouds,02d,14400
Tbilisi,GE,44.8337,41.6941,25.14,25.3,25.14,25.14,1010,61,1010,942,10000.0,0.1,294,0.56,23,Clouds,few clouds,02d,14400
Minsk,BY,27.5667,53.9,10.74,10.38,10.74,10.74,1001,96,1001,975,10000.0,6.6,227,11.88,100,Clouds,overcast clouds,04d,10800
Kyiv,UA,30.5167,50.4333,18.18,17.91,18.18,18.18,1008,71,1008,992,10000.0,0.89,124,0.89,6,Clear,clear sky,01d,10800
Chisinau,MD,28.8575,47.0056,19.96,19.66,19.96,19.96,1011,63,1011,995,10000.0,0.45,135,0.89,77,Clouds,broken clouds,04d,10800
Vilnius,LT,25.2798,54.6892,12.5,12.26,12.07,12.86,998,94,998,980,10000.0,3.13,239,6.71,100,Clouds,overcast clouds,04d,10800
Riga,LV,24.0833,57.0,13.35,13.06,13.35,13.35,997,89,997,997,10000.0,2.32,62,3.61,90,Clouds,overcast clouds,04d,10800
Tallinn,EE,24.7535,59.437,15.53,15.67,14.64,15.53,1001,97,1001,999,10000.0,8.38,37,11.87,100,Clouds,overcast clouds,04d,10800
Reykjavik,IS,-21.8954,64.1355,10.04,9.29,10.04,10.04,999,84,999,986,10000.0,6.71,155,9.66,63,Clouds,broken clouds,04d,0
Nuuk,GL,-51.7216,64.1835,5.49,2.45,5.49,5.49,1000,93,1000,999,10000.0,4.02,210,,95,Clouds,overcast clouds,04d,-3600
Thimphu,BT,89.6419,27.4661,20.43,20.46,20.43,20.43,1006,74,1006,701,10000.0,1.78,134,1.58,98,Clouds,overcast clouds,04d,21600
Male,MV,73.5089,4.1748,28.12,32.24,28.12,28.12,1013,79,1013,1013,10000.0,5.89,291,6.68,90,Clouds,overcast clouds,04d,18000
