city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Dushanbe,TJ,68.7797,38.5577,27.84,27.4,27.84,27.84,1008,38,1008,898,10000,1.31,105,2.07,0,Clear,clear sky,01d,18000
Astana,KZ,71.446,51.1801,23.94,23.7,23.94,23.94,1007,50,1007,966,10000,3.01,216,4.29,100,Clouds,overcast clouds,04d,18000
Yerevan,AM,44.5136,40.1811,17.25,16.73,17.25,17.25,1012,65,1012,891,10000,1.08,46,1.88,0,Clear,clear sky,01d,14400
Baku,AZ,49.892,40.3777,22.53,22.69,22.53,22.53,1011,71,1011,1011,10000,5.12,348,6.12,98,Clouds,overcast clouds,04d,14400
Tbilisi,GE,44.8337,41.6941,17.11,17.36,17.11,17.11,1013,95,1013,945,10000,3.28,327,6.41,0,Clear,clear sky,01d,14400
Minsk,BY,27.5667,53.9,13.53,13.24,13.53,13.53,1015,88,1015,988,10000,4.59,307,10.98,11,Clouds,few clouds,02d,10800
Kyiv,UA,30.5167,50.4333,18.73,18.67,18.73,20.34,1015,77,1015,999,10000,2.08,315,5.04,100,Clouds,overcast clouds,04d,10800
Chisinau,MD,28.8575,47.0056,17.74,17.58,17.74,17.74,1016,77,1016,1001,10000,2.26,335,2.49,68,Clouds,broken clouds,04d,10800
Vilnius,LT,25.2798,54.6892,14.72,14.44,14.29,15.23,1016,84,1016,997,10000,0.45,67,1.34,71,Clouds,broken clouds,04d,10800
Riga,LV,24.0833,57.0,14.46,14.42,14.46,14.46,1016,94,1016,1014,10000,1.44,317,1.7,8,Clear,clear sky,01d,10800
Tallinn,EE,24.7535,59.437,13.86,13.86,13.86,15.76,1014,98,1014,1011,10000,3.26,316,4.96,4,Clear,clear sky,01d,10800
Reykjavik,IS,-21.8954,64.1355,9.23,9.23,9.23,9.23,1007,92,1007,994,10000,0.89,250,1.34,100,Clouds,overcast clouds,04n,0
Nuuk,GL,-51.7216,64.1835,1.6,-1.3,1.6,1.6,1009,100,1009,1008,10000,2.68,220,,0,Clear,clear sky,01n,-3600
Thimphu,BT,89.6419,27.4661,19.1,18.63,19.1,19.1,1010,60,1010,702,10000,1.73,116,1.28,1,Clear,clear sky,01d,21600
Male,MV,73.5089,4.1748,27.91,31.44,27.91,27.91,1012,77,1012,1012,10000,5.87,285,6.61,83,Clouds,broken clouds,04d,18000
