city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Dushanbe,TJ,68.7797,38.5577,27.66,27.2,27.66,27.66,1009,37,1009,899,10000,1.21,83,1.65,0,Clear,clear sky,01d,18000
Astana,KZ,71.446,51.1801,26.46,26.46,26.46,26.46,1009,37,1009,968,10000,5.02,153,7.17,100,Clouds,overcast clouds,04d,18000
Yerevan,AM,44.5136,40.1811,16.69,16.03,16.69,16.69,1014,62,1014,893,10000,2.66,39,4.96,1,Clear,clear sky,01d,14400
Baku,AZ,49.892,40.3777,24.01,23.75,24.01,24.01,1017,49,1017,1016,10000,1.85,26,2.0,100,Clouds,overcast clouds,04d,14400
Tbilisi,GE,44.8337,41.6941,19.15,19.18,19.15,19.15,1018,79,1018,950,10000,0.7,73,1.43,100,Clouds,overcast clouds,04d,14400
Minsk,BY,27.5667,53.9,13.74,13.47,13.74,13.74,1019,88,1019,992,10000,3.04,335,4.71,81,Clouds,broken clouds,04d,10800
Kyiv,UA,30.5167,50.4333,18.73,18.98,18.73,18.73,1015,89,1015,1000,10000,2.1,318,5.61,72,Clouds,broken clouds,04d,10800
Chisinau,MD,28.8575,47.0056,19.4,19.38,19.4,19.4,1018,76,1018,1002,10000,1.52,247,1.77,73,Clouds,broken clouds,04d,10800
Vilnius,LT,25.2798,54.6892,13.61,13.35,13.18,13.97,1018,89,1018,1001,10000,2.18,335,2.39,84,Clouds,broken clouds,04d,10800
Riga,LV,24.0833,57.0,16.13,15.52,16.13,16.13,1020,66,1020,1020,10000,5.01,9,9.53,100,Clouds,overcast clouds,04d,10800
Tallinn,EE,24.7535,59.437,13.86,13.16,13.86,15.2,1021,71,1021,1018,10000,4.76,319,9.69,15,Clouds,few clouds,02d,10800
Reykjavik,IS,-21.8954,64.1355,8.12,8.12,8.12,8.12,1012,86,1012,999,10000,0.45,146,1.34,100,Clouds,overcast clouds,04n,0
Nuuk,GL,-51.7216,64.1835,4.93,4.09,4.93,4.93,1014,86,1014,1013,6281,1.34,230,,100,Rain,light rain,10n,-3600
Thimphu,BT,89.6419,27.4661,17.85,17.49,17.85,17.85,1008,69,1008,701,10000,1.2,126,1.23,60,Clouds,broken clouds,04d,21600
Male,MV,73.5089,4.1748,28.3,32.03,28.3,28.3,1013,75,1013,1013,10000,5.45,279,6.17,100,Clouds,overcast clouds,04d,18000
