city,country,lon,lat,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds,weather_main,weather_description,weather_icon,timezone
Dushanbe,TJ,68.7797,38.5577,33.2,30.8,33.2,33.2,1003,13,1003,895,10000,1.75,188,1.58,0,Clear,clear sky,01d,18000
Astana,KZ,71.446,51.1801,23.71,23.52,23.71,23.71,1006,53,1006,966,10000,3.6,261,4.14,13,Clouds,few clouds,02d,18000
Yerevan,AM,44.5136,40.1811,23.09,22.76,23.09,23.09,1007,50,1007,888,10000,2.16,230,1.04,12,Clouds,few clouds,02d,14400
Baku,AZ,49.892,40.3777,26.49,26.49,26.49,26.49,1006,54,1006,1005,10000,3.16,314,3.08,91,Clouds,overcast clouds,04d,14400
Tbilisi,GE,44.8337,41.6941,26.32,26.32,26.32,26.32,1008,42,1008,940,10000,6.07,312,9.52,36,Clouds,scattered clouds,03d,14400
Minsk,BY,27.5667,53.9,14.11,13.72,14.11,14.11,1007,82,1007,981,10000,6.21,292,9.65,98,Clouds,overcast clouds,04d,10800
Kyiv,UA,30.5167,50.4333,18.73,18.64,18.73,18.73,1011,76,1011,995,10000,0.45,107,2.24,21,Clouds,few clouds,02d,10800
Chisinau,MD,28.8575,47.0056,22.18,21.94,22.18,22.18,1016,57,1016,1001,10000,5.42,316,6.84,8,Clear,clear sky,01d,10800
Vilnius,LT,25.2798,54.6892,15.22,15.02,15.08,15.4,1007,85,1007,989,10000,3.58,284,6.71,34,Clouds,scattered clouds,03d,10800
Riga,LV,24.0833,57.0,17.24,17.13,17.24,17.24,1003,81,1003,1002,10000,0.89,234,1.34,89,Clouds,overcast clouds,04d,10800
Tallinn,EE,24.7535,59.437,16.87,16.91,16.87,16.87,1001,88,1001,998,10000,2.72,21,3.24,87,Rain,moderate rain,10d,10800
Reykjavik,IS,-21.8954,64.1355,9.98,9.07,9.98,9.98,1015,75,1015,1002,10000,2.13,59,2.65,90,Clouds,overcast clouds,04d,0
Nuuk,GL,-51.7216,64.1835,3.82,0.4,3.82,3.82,1006,93,1006,1005,10000,4.02,20,,100,Clouds,overcast clouds,04d,-3600
Thimphu,BT,89.6419,27.4661,23.46,23.22,23.46,23.46,1005,52,1005,701,10000,2.91,111,2.5,6,Clear,clear sky,01d,21600
Male,MV,73.5089,4.1748,28.26,31.33,28.26,28.26,1012,71,1012,1012,10000,7.16,269,8.66,97,Clouds,overcast clouds,04d,18000
